STABR,FSCSKEY,LIBID,LIBNAME,OBEREG,RSTATUS,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE,FIPSST,FIPSCO,ADDRESS,CITY,ZIP,ZIP4,CNTY,PHONE,C_RELATN,C_LEGBAS,C_ADMIN,GEOCODE,LSABOUND,STARTDAT,ENDDATE,POPU_LSA,CENTLIB,BRANLIB,BKMOB,MASTER,LIBRARIA,TOTSTAFF,LOCGVT,STGVT,FEDGVT,TOTINCM,SALARIES,BENEFIT,STAFFEXP,PRMATEXP,ELMATEXP,TOTEXPCO,TOTOPEXP,LCAP_REV,SCAP_REV,FCAP_REV,CAP_REV,CAPITAL,BKVOL,EBOOK,AUDIO_PH,AUDIO_DL,VIDEO_PH,VIDEO_DL,DATABASE,SUBSCRIP,HRS_OPEN,VISITS,REFERENC,REGBOR,TOTCIR,KIDCIRCL,ELMATCIR,LOANTO,LOANFM,TOTPRO,TOTATTEN,GPTERMS,PITUSR,WIFISESS,YR_SUB
NY,NY0735,8800662630,GREENBURGH PUBLIC LIBRARY,02,1,00,00,00,-73.807176,41.047295,36,119,300 TARRYTOWN ROAD,ELMSFORD,10523,3416,WESTCHESTER,9147218200,ME,LD,SO,OTH,N,01/01/2014,12/31/2014,42863,1,0,0,10.89,11.77,23.17,3421196,13798,0,3519309,1517402,987771,2505173,105342,24995,198747,3519309,0,0,0,0,0,113165,65930,16061,10575,15503,74,25,135,2668,238331,66507,19263,451106,169453,19363,56432,40870,1184,24030,43,42368,42654,2015
NY,NY0736,8800662790,HARRISON PUBLIC LIBRARY,02,1,00,00,00,-73.711813,40.971009,36,119,2 BRUCE AVENUE,HARRISON,10528,3304,WESTCHESTER,9148350324,ME,CI,MO,OTH,N,01/01/2014,12/31/2014,27472,1,1,0,5.25,6.13,11.03,2355806,7342,0,2387371,905070,838186,1743256,75616,0,95360,2057653,0,0,0,250000,250000,113215,66760,5404,10730,10219,23,23,274,4354,127335,26104,8518,166473,59036,9120,26359,23167,1457,18379,18,16079,10503,2015
NY,NY0737,8800662820,HASTINGS-ON-HUDSON PUBLIC LIBRARY,02,1,00,00,00,-73.8831424,40.995607,36,119,7 MAPLE AVENUE,HASTINGS-ON-HUDSON,10706,1434,WESTCHESTER,9144783307,ME,CI,SO,OTH,N,06/01/2013,05/31/2014,7849,1,0,0,4.38,4.38,9.19,801740,4271,0,885015,438216,127733,565949,39490,0,57614,801130,0,0,0,0,0,50938,59242,2608,10000,3612,23,24,75,3045,143800,7250,4953,129801,56998,3002,19002,28443,272,4210,10,48000,18500,2015
NY,NY0738,8800663190,IRVINGTON PUB LIB GUITEAU FOUNDATION,02,1,00,00,00,-73.8729065,41.0394454,36,119,12 SOUTH ASTOR STREET,IRVINGTON,10533,1614,WESTCHESTER,9145917840,ME,CI,SO,OTH,N,01/01/2014,12/31/2014,6420,1,0,0,4.38,4.38,8.58,736835,2004,0,806917,411850,137731,549581,70998,0,79575,780085,3079,0,0,3079,0,61315,59242,2825,10000,2363,23,29,104,2495,74918,13555,3403,85774,32905,2102,16395,18363,406,7759,8,8509,3796,2015
NY,NY0739,8800663340,KATONAH VILLAGE LIBRARY,02,1,00,00,00,-73.6852142,41.2580797,36,119,26 BEDFORD ROAD,KATONAH,10536,2121,WESTCHESTER,9142323508,ME,NP,SO,OTH,N,01/01/2014,12/31/2014,6298,1,0,0,2.63,4.38,10.51,593227,2308,0,787531,418395,127250,545645,52806,2437,74917,804290,0,1485,0,24607,56765,62651,65767,4639,10575,3584,23,23,80,2600,154064,55640,3158,138430,46324,3143,20079,25852,534,14545,9,9830,11155,2015
NY,NY0740,8800663530,LARCHMONT PUBLIC LIBRARY,02,1,00,00,00,-73.751272,40.927409,36,119,121 LARCHMONT AVENUE,LARCHMONT,10538,3724,WESTCHESTER,9148342281,ME,CI,SO,OTH,N,06/01/2013,05/31/2014,17670,1,0,0,6.83,6.83,18.03,2016704,4595,3074,2097026,1094183,574774,1668957,106708,16719,150830,2123321,61194,0,0,111246,253953,92250,61925,7914,10600,7943,23,25,126,3050,217960,51222,10060,335242,125175,9519,39391,50246,1094,26257,15,21738,17272,2015
NY,NY0741,8800663850,MAMARONECK PUBLIC LIBRARY DISTRICT,02,1,00,00,00,-73.7328518,40.9500939,36,119,136 PROSPECT AVENUE,MAMARONECK,10543,3617,WESTCHESTER,9146981250,ME,LD,SO,OTH,N,06/01/2013,05/31/2014,18929,1,0,0,7.88,7.88,16.63,2542076,4922,0,2662493,872741,388245,1260986,70000,0,105480,1783273,0,0,0,0,0,83938,59242,5481,10000,5603,24,22,120,2600,247170,39460,9402,183024,87950,2500,28219,32739,782,14873,20,7796,24488,2015
NY,NY0742,8800664230,HENDRICK HUDSON FREE LIBRARY,02,1,00,00,00,-73.946214,41.249826,36,119,185 KINGS FERRY ROAD,MONTROSE,10548,1236,WESTCHESTER,9147395654,ME,NP,SO,SD1,N,07/01/2013,06/30/2014,16618,1,0,0,4.39,7.06,11.21,1332826,5389,0,1399165,553472,214106,767578,81438,7150,105549,1356588,0,34229,0,47616,77264,65933,58659,4969,10034,5938,23,25,91,3167,100220,18512,6842,183833,66579,5653,28402,28522,843,15251,10,15230,24410,2015
NY,NY0743,8800664290,MOUNT KISCO PUBLIC LIBRARY,02,1,00,00,00,-73.726852,41.2063564,36,119,100 EAST MAIN STREET,MOUNT KISCO,10549,2304,WESTCHESTER,9146668041,ME,CI,SO,OTH,N,06/01/2013,05/31/2014,10877,1,0,0,3.94,3.94,10.72,1662340,3234,2966,1693575,545837,287252,833089,53715,14481,68433,1166896,0,0,0,0,7036,67977,59242,4170,10000,4027,23,24,90,2319,182367,18106,5213,121209,40799,3746,21700,17428,731,6837,9,11051,17909,2015
NY,NY0744,8800664310,MOUNT VERNON PUBLIC LIBRARY,02,1,00,00,00,-73.833414,40.910045,36,119,28 SOUTH FIRST AVENUE,MOUNT VERNON,10550,3408,WESTCHESTER,9146681840,ME,LD,SO,CI1,N,01/01/2014,12/31/2014,67292,1,0,0,10.94,12.69,48.57,3206805,17666,42000,3303793,1789049,1171264,2960313,93552,18550,162072,3323769,0,0,0,0,0,627401,65625,7693,10575,13173,23,23,497,2964,218479,51532,23848,139362,40257,3835,30905,21852,1493,46922,20,50493,29729,2015
NY,NY0745,8800664400,NEW ROCHELLE PUBLIC LIBRARY,02,1,00,00,00,-73.782728,40.909359,36,119,ONE LIBRARY PLAZA,NEW ROCHELLE,10801,6346,WESTCHESTER,9146327878,ME,LD,MO,SD1,N,07/01/2013,06/30/2014,77062,1,1,0,14,14,32,4549320,116923,9857,4795467,2295208,1149598,3444806,123448,11608,161516,4427543,0,0,0,2042340,2376621,235056,58415,8426,10034,20506,23,24,157,5380,989656,157073,31631,402609,186831,10546,49704,20505,2279,33136,82,108369,97064,2015
NY,NY0746,8800664640,RUTH KEELER MEMORIAL LIBRARY,02,1,00,00,00,-73.597463,41.328838,36,119,276 TITICUS ROAD,NORTH SALEM,10560,1708,WESTCHESTER,9146695161,ME,NP,SO,OTH,N,01/01/2014,12/31/2014,5104,1,0,0,1.84,2.19,4.91,317000,2565,0,422991,245681,38124,283805,18422,202,23933,431233,0,0,0,0,0,37857,66816,1106,10575,2620,23,23,51,2272,24609,4583,2817,48341,19693,2644,10727,9367,689,4776,6,5155,2469,2015
NY,NY0747,8800664870,OSSINING PUBLIC LIBRARY,02,1,00,00,00,-73.83995,41.168077,36,119,53 CROTON AVENUE,OSSINING,10562,4903,WESTCHESTER,9149412416,ME,LD,SO,SD1,N,07/01/2013,06/30/2014,34230,1,0,0,11.55,13.3,32.85,3673509,15098,1700,3777162,2030475,883048,2913523,111465,0,143508,3777564,0,0,0,0,0,117992,58415,8588,10034,9904,23,23,394,3032,254006,49241,17118,250553,112922,8894,28051,41190,1015,19002,45,44560,69556,2015
NY,NY0748,8800665010,THE FIELD LIBRARY,02,1,00,00,00,-73.9219422,41.2904268,36,119,4 NELSON AVENUE,PEEKSKILL,10566,2138,WESTCHESTER,9147371212,ME,NP,SO,CI1,N,01/01/2014,12/31/2014,23583,1,0,0,5.9,6.98,16.63,931343,7464,700,1028665,561835,233858,795693,69688,5725,93023,1361415,0,0,0,0,0,89226,65625,4376,10575,5141,23,24,127,3069,247380,11523,11021,156786,45611,7449,23967,22426,632,13690,23,44959,30824,2015
NY,NY0749,8800665015,TOWN OF PELHAM PUBLIC LIBRARY,02,1,00,00,00,-73.814561,40.902717,36,119,530 COLONIAL AVENUE,PELHAM,10803,2118,WESTCHESTER,9147381234,ME,CI,SO,OTH,N,01/01/2014,12/31/2014,12396,1,0,0,2.77,2.77,7.71,553275,3544,0,737102,367280,124813,492093,43109,2642,58162,660484,0,0,0,0,4250,36646,65625,2261,10575,4052,23,24,67,2121,93757,11111,5893,117939,48682,3937,12978,27035,242,7176,7,8758,8213,2015
NY,NY0750,8800665220,MOUNT PLEASANT PUBLIC LIBRARY,02,1,00,00,00,-73.786296,41.135551,36,119,350 BEDFORD ROAD,PLEASANTVILLE,10570,3015,WESTCHESTER,9147690548,ME,CI,MO,OTH,N,01/01/2014,12/31/2014,41287,1,1,0,7.44,7.44,19.25,2513897,76724,0,2646370,1243248,488735,1731983,149570,23370,237911,2386561,0,0,0,0,166697,89362,65625,8506,10575,11764,23,23,210,4650,251000,39936,14912,349984,127315,15978,57546,34793,865,23131,8,16605,19638,2015
NY,NY0751,8800665260,PORT CHESTER-RYE BROOK PUBLIC LIBRARY,02,1,00,00,00,-73.66904,41.003746,36,119,1 HASECO AVENUE,PORT CHESTER,10573,3905,WESTCHESTER,9149396710,ME,NP,SO,OTH,N,06/01/2013,05/31/2014,38314,1,0,0,4.99,4.99,17.5,1378990,10170,0,1518604,835050,300651,1135701,39065,0,42852,1519092,70000,0,0,70000,59770,72812,59242,1316,10000,2654,23,24,200,2475,189675,60702,18781,193182,87912,4882,16058,19367,646,9751,12,33981,14613,2015
NY,NY0752,8800665380,POUND RIDGE LIBRARY DISTRICT,02,1,00,00,00,-73.573965,41.211034,36,119,271 WESTCHESTER AVENUE,POUND RIDGE,10576,1714,WESTCHESTER,9147645085,ME,LD,SO,OTH,N,01/01/2014,12/31/2014,5104,1,0,0,3.5,3.5,4.64,644074,56510,0,732834,273284,76766,350050,36238,15707,51945,689298,0,0,0,0,0,39241,65625,3282,10575,2518,23,22,115,2103,59940,31565,2922,132891,15746,1878,9617,7071,863,9902,5,3530,1286,2015
NY,NY0753,8800665410,PURCHASE FREE LIBRARY,02,1,00,00,00,-73.7153973,41.0415396,36,119,3093 PURCHASE STREET,PURCHASE,10577,1715,WESTCHESTER,9149480550,ME,NP,SO,OTH,N,01/01/2014,12/31/2014,6552,1,0,0,0,4.38,4.38,218424,2120,0,221308,86153,4889,91042,9184,4260,13456,144525,0,0,0,0,0,8896,65625,730,10575,3986,23,23,32,2239,10400,4400,1314,25601,7720,972,9865,5796,27,220,3,1872,2006,2015
NY,NY0754,8800665770,RYE FREE READING ROOM,02,1,00,00,00,-73.6837963,40.9809953,36,119,1061 BOSTON POST ROAD,RYE,10580,2945,WESTCHESTER,9149670480,ME,NP,MO,CI1,N,01/01/2014,12/31/2014,15720,1,1,0,5.69,6.57,13.63,1170000,4794,0,1539733,887330,264710,1152040,74490,36904,132825,1570770,0,0,0,75000,37815,69776,65625,4670,10575,5821,23,23,176,3178,168067,41846,9839,231722,93822,8431,41008,29011,1150,33577,22,18134,20744,2015
NY,NY0755,8800665910,SCARSDALE PUBLIC LIBRARY,02,1,00,00,00,-73.788369,40.998362,36,119,POST & OLMSTED ROADS,SCARSDALE,10583,M,WESTCHESTER,9147221300,ME,CI,SO,OTH,N,06/01/2013,05/31/2014,17166,1,0,0,12.03,12.03,27.78,3503058,6278,0,3591135,2029933,1009327,3039260,168397,0,267098,3605387,0,0,0,0,3365,121242,59242,8100,10000,5074,23,33,250,3117,272132,57083,10079,437326,188230,21890,34986,38032,510,15900,14,28793,58727,2015
NY,NY0756,8800666170,THE SOMERS LIBRARY,02,1,00,00,00,-73.715179,41.300798,36,119,ROUTE 139,SOMERS,10589,M,WESTCHESTER,9142325717,ME,CI,SO,OTH,N,01/01/2014,12/31/2014,20434,1,0,0,4.38,5.69,11.38,993746,5365,0,1016946,501914,273335,775249,62744,8190,92025,1047466,0,0,0,0,0,59466,65625,4011,135400,5094,12850,23,92,2252,267000,20549,9418,167707,51137,16970,18312,28903,681,10394,8,6487,4001,2015
NY,NY0757,8800666190,LEWISBORO LIBRARY,02,1,00,00,00,-73.5560021,41.2756103,36,119,15 MAIN STREET,SOUTH SALEM,10590,1413,WESTCHESTER,9147633857,ME,NP,SO,OTH,N,01/01/2014,12/31/2014,12411,1,0,0,2.63,2.63,6.13,356935,4352,0,497651,279745,50670,330415,20748,2026,33927,469330,0,40472,0,199210,1615148,43625,65625,1911,10575,3968,23,23,26,2370,27838,2305,5459,70226,14636,8357,12021,16146,240,3635,4,2567,2517,2015
NY,NY0758,8800666410,WARNER LIBRARY,02,1,00,00,00,-73.8578335,41.0811927,36,119,121 NORTH BROADWAY,TARRYTOWN,10591,3203,WESTCHESTER,9146317734,ME,CI,SO,OTH,N,06/01/2013,05/31/2014,11277,1,0,0,5.69,5.69,13.13,1411891,7853,0,1526056,782961,381117,1164078,65840,2971,96983,1500743,0,0,0,0,0,84033,59242,4522,10000,6806,23,24,121,2506,158800,19876,10991,178648,73609,5467,30554,24231,913,17623,22,29000,27702,2015
NY,NY0759,8800666500,TUCKAHOE PUBLIC LIBRARY,02,1,00,00,00,-73.8253839,40.9527509,36,119,71 COLUMBUS AVENUE,TUCKAHOE,10707,2504,WESTCHESTER,9149612121,ME,CI,SO,OTH,N,01/01/2014,12/31/2014,6486,1,0,0,2.38,3.26,5.45,482300,1977,0,497435,304900,103136,408036,35000,0,36000,497435,0,0,0,0,0,47042,65625,1846,10575,2864,23,23,25,2460,62072,13562,3138,61269,22284,2237,13262,9638,354,6918,13,12762,5870,2015
NY,NY0760,8800667060,WHITE PLAINS PUBLIC LIBRARY,02,1,00,00,00,-73.770164,41.030752,36,119,100 MARTINE AVENUE,WHITE PLAINS,10601,2502,WESTCHESTER,9144221400,ME,CI,SO,CI1,N,07/01/2013,06/30/2014,56853,1,0,0,15.93,17.68,43.06,5999944,24508,0,6130850,2845051,1582822,4427873,172903,50722,301344,5693829,0,0,0,0,0,252955,63908,13753,10882,21178,23,38,210,3120,531300,109228,37901,666588,217389,20975,80375,47532,1719,30036,75,119508,93750,2015
NY,NY0761,8800667240,YONKERS PUBLIC LIBRARY,02,1,00,00,00,-73.9020332,40.935853,36,119,ONE LARKIN CENTER,YONKERS,10701,7044,WESTCHESTER,9143371500,ME,CI,MO,CI1,N,01/01/2014,12/31/2014,195976,1,2,0,42,42,108,8211177,51445,0,8393813,5565990,418036,5984026,55987,81026,186674,8211177,450000,74946,0,524946,476235,328444,65625,33520,10575,39805,23,73,423,9555,860113,288409,86269,764236,258653,31290,84469,92650,2509,69344,147,273079,226024,2015
NY,NY0762,8800667245,JOHN C. HART MEMORIAL LIBRARY,02,1,00,00,00,-73.829748,41.32954,36,119,1130 EAST MAIN STREET,SHRUB OAK,10588,1423,WESTCHESTER,9142455262,ME,CI,SO,OTH,N,01/01/2014,12/31/2014,36081,1,0,0,10.31,10.31,22.81,2251631,10432,0,2316291,1222589,592305,1814894,135916,65834,211504,2288808,0,0,0,0,0,101069,65625,6980,10788,6849,275,23,165,2656,212459,34323,18798,437048,134636,16075,32087,69744,856,11460,19,27022,14782,2015
NY,NY0769,7200622452,GARDINER LIBRARY,02,1,00,00,00,-74.152045,41.679487,36,111,133 FARMER'S TURNPIKE,GARDINER,12525,5637,ULSTER,8452551255,ME,CI,SO,OTH,N,01/01/2014,12/31/2014,5713,1,0,0,0,.88,2.89,242230,3358,0,337756,109535,25198,134733,6061,3240,10566,232810,0,0,0,0,6115,16607,5166,1719,2959,1710,290,24,50,2400,25500,1470,4052,37139,13499,1705,8230,9346,888,12904,9,6000,6000,2015
NY,NY0775,8400490680,BRUNSWICK COMMUNITY LIBRARY,02,1,00,00,00,-73.575921,42.745393,36,083,4118 STATE HIGHWAY 2,TROY,12180,9029,RENSSELAER,5182794023,ME,NP,SO,OTH,N,01/01/2014,12/31/2014,11941,1,0,0,1,1,3.5,143794,3138,0,171939,85094,16151,101245,11939,1955,15444,156004,0,0,0,2676,0,8791,22344,823,7542,646,645,12,34,2080,16172,5301,3164,34897,10291,2574,4252,10732,182,1553,4,2162,810,2015
NY,NY0777,7200442940,WOODBURY PUBLIC LIBRARY,02,1,00,00,00,-74.12847,41.346821,36,071,16 COUNTY ROUTE 105,HIGHLAND MILLS,10930,3318,ORANGE,8459286162,ME,CI,MO,OTH,N,01/01/2014,12/31/2014,11353,1,1,0,1,1,7.5,569300,3262,0,583685,327937,114733,442670,36939,5309,47244,576200,0,0,0,7485,0,44743,5166,905,2959,3586,290,29,77,5176,51108,25554,5027,49878,17055,1922,13905,13686,195,2066,8,3646,0,2015
NY,NY0778,4801290000,"NEW YORK PUBLIC LIBRARY,THE BRANCH LIBRARIES",02,1,00,00,00,-73.9819141,40.7520687,36,061,455 FIFTH AVENUE,NEW YORK,10016,0118,NEW YORK,2126210618,HQ,NP,MO,MC1,N,01/01/2014,12/31/2014,3439711,1,91,0,490.78,490.78,2453.55,143090902,26832007,968394,295290994,120844653,57498988,178343641,17182622,7390207,27613521,263373958,9896558,2751223,0,53371884,57416007,22064667,1036312,744584,178677,831369,247283,456,75000,218036,17729020,8446475,2495144,24101745,6561599,2778459,7459,9502,69875,1347801,4678,5237363,2241726,2015
NY,NY0780,3200101390,CLAVERACK FREE LIBRARY AND READING ROOM ASSOCIATION,02,1,00,00,00,-73.738543,42.2225223,36,021,629 RT 23B,CLAVERACK,12513,M,COLUMBIA,5188517120,ME,NP,SO,OTH,N,01/01/2014,12/31/2014,4642,1,0,0,0,.75,1.5,54084,2571,0,113758,,,,9228,338,13909,106238,0,11625,0,196221,278112,21161,7845,553,1966,848,0,16,18,1508,11589,4500,1267,27504,8066,694,4601,8340,165,1607,7,2615,506,2015
NY,NY0781,3200483830,MAHOPAC PUBLIC LIBRARY,02,1,00,00,00,-73.73053,41.372952,36,079,668 ROUTE 6,MAHOPAC,10541,1634,PUTNAM,8456282009,ME,LD,SO,SD1,N,07/01/2013,06/30/2014,26662,1,0,0,10.05,17.17,24.76,2653107,7876,825,2768588,1176209,342246,1518455,131448,13149,215121,2104699,0,0,0,255,30094,134712,7845,4326,1966,6452,0,24,205,3320,265391,163280,21167,213865,68571,7753,52438,28214,2416,49926,33,57423,17226,2015
NY,NY0783,8400495230,POESTENKILL LIBRARY,02,1,00,00,00,-73.563861,42.689769,36,083,9 PLANK ROAD,POESTENKILL,12140,M,RENSSELAER,5182833721,ME,NP,SO,OTH,N,01/01/2014,12/31/2014,4530,1,0,0,0,.43,2.79,63400,1272,0,92421,39622,3941,43563,10409,1218,14132,78473,0,0,0,0,0,11481,22344,757,7542,831,645,11,28,1638,9850,827,1541,18260,6028,1163,5930,3064,77,860,3,1118,741,2015
NY,NY0784,6000424665,NORTHERN ONONDAGA PUBLIC LIBRARY,02,1,00,00,00,-76.126814,43.190822,36,067,8686 KNOWLEDGE LANE,CICERO,13039,8526,ONONDAGA,3156992534,ME,LD,MO,OTH,N,01/01/2014,12/31/2014,56167,1,2,0,10.94,11.82,28.45,2332543,14760,0,2420228,1028241,374031,1402272,145009,45535,261677,2230897,0,103072,0,103072,49965,91043,19189,8671,7018,13208,83,19,268,9216,243411,17004,22095,609572,186672,38547,98999,111364,1127,17986,75,44393,4771,2015
NY,NY0785,2000092075,ELLENBURG SARAH A. MUNSIL FREE LIBRARY,02,1,00,00,00,-73.8045237,44.9041363,36,019,5139 ROUTE 11,ELLENBURG DEPOT,12935,M,CLINTON,5185947314,ME,NP,SO,OTH,N,01/01/2014,12/31/2014,1743,1,0,0,0,.5,.5,0,1398,0,4106,,,,0,100,182,5315,0,0,0,0,0,3277,2237,0,0,69,0,22,0,1035,1250,305,135,938,526,50,220,380,3,23,4,266,138,2015
NY,NY0786,7600204260,CORNELIUS VANDERBILT WHITNEY LONG LAKE LIBRARY,02,2,00,00,00,-74.420412,43.972079,36,041,1195 MAIN STREET,LONG LAKE,12847,2208,HAMILTON,5186243825,ME,CI,SO,OTH,N,07/01/2013,06/30/2014,597,1,0,0,0,.75,4.5,132531,3758,429,147362,62645,18509,81154,12901,425,13551,152952,0,0,0,0,0,10878,5186,830,2279,1792,0,12,17,1456,19454,8108,1430,15360,3473,295,3236,1777,35,807,6,2370,1440,2015
NY,NY0787,7600631060,TOWN OF CHESTER PUBLIC LIBRARY,02,1,00,00,00,-73.81815,43.652738,36,113,6307 MAIN ST / STATE ROUTE 9,CHESTERTOWN,12817,M,WARREN,5184945384,ME,CI,SO,OTH,N,01/01/2014,12/31/2014,3355,1,0,0,0,1.3,1.8,67554,1272,0,82520,,,,12137,256,13788,85186,0,0,0,0,0,21119,5148,986,2279,3515,0,12,21,1626,16853,925,2197,27228,9242,623,5412,3711,109,1545,8,2600,1574,2015
NY,NY0788,7600632720,TOWN OF JOHNSBURG LIBRARY,02,1,00,00,00,-73.985924,43.697287,36,113,219 MAIN STREET,NORTH CREEK,12853,2310,WARREN,5182514343,ME,CI,SO,OTH,N,01/01/2014,12/31/2014,2395,1,0,0,0,.8,1.44,59485,1272,0,75411,,,,3805,295,6469,76087,0,0,0,0,0,23070,5148,1744,2279,3255,0,12,32,1248,31500,8580,1998,29035,8154,878,5813,4090,101,1107,7,6500,1279,2015
NY,NY0790,3200131220,CLINTON COMMUNITY LIBRARY,02,1,00,00,00,-73.8039793,41.883383,36,027,1215 CENTRE ROAD,RHINEBECK,12572,3279,DUTCHESS,8452665530,ME,NP,SO,CI1,N,01/01/2014,12/31/2014,4312,1,0,0,.75,.75,1.84,54884,1271,0,69690,,,,1075,425,1807,67023,0,0,0,0,0,12097,7845,547,1966,2177,0,18,12,1872,3967,504,1680,9949,1947,1782,2721,2912,117,457,2,567,667,2015
NY,NY0791,8000582020,ELWOOD PUBLIC LIBRARY,02,1,00,00,00,-73.331876,40.838084,36,103,1929 JERICHO TURNPIKE,ELWOOD,11731,6208,SUFFOLK,6314993722,ME,LD,SO,SD1,N,07/01/2013,06/30/2014,13353,1,0,0,6.13,6.13,14.88,1460031,3977,0,1483447,542876,242965,785841,38624,18940,90022,1443968,0,0,0,16,2455,26940,96336,1525,16695,5514,4845,50,76,3016,75000,6556,9870,87888,29485,9358,6204,13045,531,4488,10,12642,2200,2015
NY,NY0792,4400282510,GOLD COAST PUBLIC LIBRARY DISTRICT,02,1,00,00,00,-73.625746,40.832414,36,059,50 RAILROAD AVENUE,GLEN HEAD,11545,1860,NASSAU,5167598300,ME,LD,SO,OTH,N,01/01/2014,12/31/2014,11339,1,0,0,6.43,7.31,13.3,1625821,2907,0,1660174,743453,246864,990317,60613,49596,149265,1439507,0,0,0,407685,37799,20730,40660,4238,7087,6390,0,66,69,3528,97217,13232,6773,112323,34349,12230,8155,9256,591,8729,6,8520,0,2015
NY,NY0793,5600467060,WILLIAMSTOWN LIBRARY,02,1,00,00,00,-75.88672,43.424576,36,075,2877 COUNTY ROUTE 17N,WILLIAMSTOWN,13493,M,OSWEGO,3159642802,ME,OT,SO,CI1,N,01/01/2014,12/31/2014,1277,1,0,0,0,.58,.58,34728,4398,0,46130,,,,7648,0,8950,39025,0,0,0,0,0,10139,3140,225,706,1706,0,18,7,1196,6669,135,1078,7282,3141,287,2016,626,58,753,4,512,794,2015
NY,NY0794,7800072130,CHEMUNG COUNTY LIBRARY DISTRICT,02,1,00,00,00,-76.805903,42.090518,36,015,101 EAST CHURCH STREET,ELMIRA,14901,2740,CHEMUNG,6077339173,ME,NP,MO,CO1,N,01/01/2014,12/31/2014,88830,1,4,1,6.56,12.65,32.81,2702038,244438,0,3243602,1369890,645585,2015475,171135,85602,308763,2811848,0,0,0,0,217174,237599,9556,10557,2445,20171,413,23,189,12428,318852,51969,51287,591761,190013,100119,42689,28352,2101,49806,43,78565,21378,2015
NY,NY0795,2400600500,APALACHIN LIBRARY ASSOCIATION,02,1,00,00,00,-76.152107,42.067932,36,107,719 MAIN ST,APALACHIN,13732,3616,TIOGA,6076253333,ME,NP,SO,OTH,N,01/01/2014,12/31/2014,1131,1,0,0,0,.75,1.73,70112,1270,0,101291,,,,7574,0,8018,83491,0,0,0,0,5786,13374,5433,715,2520,787,0,22,0,1976,15658,2468,2277,23666,9146,5,5102,4553,213,2554,8,588,300,2015
NY,NY0796,2400613500,LANSING COMMUNITY LIBRARY,02,1,00,00,00,-76.503575,42.5380334,36,109,27 AUBURN RD,LANSING,14882,9093,TOMPKINS,6075334939,ME,LD,SO,SD1,N,01/01/2014,12/31/2014,7354,1,0,0,.8,2,2,156650,21931,0,181196,,,,20688,1057,23865,171196,0,0,0,0,0,16341,5431,524,2520,1982,0,22,20,2300,35000,24000,4136,61568,32096,60,3493,8084,376,7200,4,9200,4000,2015
NY,NY0797,6000426200,THE SKANEATELES LIBRARY ASSOCIATION,02,1,00,00,00,-76.427475,42.945605,36,067,49 EAST GENESEE STREET,SKANEATELES,13152,1341,ONONDAGA,3156855135,ME,NP,SO,OTH,N,01/01/2014,12/31/2014,7209,1,0,0,1.25,1.25,3.86,0,1799,0,200809,123340,12619,135959,16599,2086,22731,238141,0,0,0,0,766,22121,19196,1412,7018,1218,83,12,53,2427,38640,3856,3299,56643,11791,3994,11821,13518,184,3684,6,1809,1820,2015
NY,NY9003,6400436070,RED JACKET COMMUNITY LIBRARY,02,1,00,00,00,-77.243867,42.954424,36,069,7 LEHIGH AVENUE,SHORTSVILLE,14548,M,ONTARIO,5852893559,ME,LD,SO,SD1,N,01/01/2014,12/31/2014,6036,1,0,0,1.75,1.75,3.5,172630,11589,0,198455,97624,33338,130962,12391,481,16650,181080,0,0,0,511,0,10066,57,553,17,1241,0,22,12,1764,34550,12330,2235,24485,6201,2213,9073,6916,338,2767,8,6292,2369,2015
NY,NY9004,7600203450,TOWN OF INLET PUBLIC LIBRARY,02,1,00,00,00,-74.794574,43.751482,36,041,164 NORTH ROUTE 28,INLET,13360,M,HAMILTON,3153576494,ME,CI,SO,OTH,N,01/01/2014,12/31/2014,333,1,0,0,0,.35,.44,22221,28009,0,59479,,,,7967,159,8126,33750,0,0,0,0,14996,8263,5148,726,2279,615,0,11,0,728,11362,51,863,3395,880,321,2185,275,27,687,5,4201,824,2015
NY,NY9005,2400056175,PORT BYRON LIBRARY,02,1,00,00,00,-76.633294,43.055209,36,011,12 SPONABLE DRIVE,PORT BYRON,13140,M,CAYUGA,3157765694,ME,NP,SO,OTH,N,01/01/2014,12/31/2014,2378,1,0,0,.7,.96,1.05,50488,11270,0,67480,,,,13104,0,13292,68758,0,0,0,3309,4855,13754,5431,479,2520,2000,0,22,2,1820,10018,631,1815,14345,4876,6,4756,2656,15,126,6,4303,0,2015
NY,NY9006,2800476060,SPRINGFIELD LIBRARY,02,1,00,00,00,-74.8742075,42.8294826,36,077,129 COUNTY ROUTE 29A,SPRINGFIELD CENTER,13468,M,OTSEGO,3158585802,ME,NP,SO,OTH,N,01/01/2014,12/31/2014,1358,1,0,0,0,.5,1,15000,3398,0,20264,,,,3074,0,3074,22709,0,0,0,0,0,5232,1903,8,750,233,0,20,2,1040,3286,215,364,2530,560,36,2,632,55,397,2,330,200,2015
