FMID,MarketName,street,city,County,State,zip,longitude,latitude,Organic
1002689,Schuyler County Farmers' Market,BP off of Hwy 63 in Lancaster MO,Lancaseter,Schuyler,Missouri,63548,-92.5,40.4858,-
1000267,Schuyler Farmers Market,12th Street under the viaduct,Howells,Colfax,Nebraska,68641,-96.9639,41.6128,-
1005319,Schuylkill River Park,25th and Spruce Streets,Philadelphia,Philadelphia,Pennsylvania,19103,-75.18114,39.94903,N
1006945,Scituate,"Henry Turner Bailey Rd. and Country Way, North Scituate",Scituate,Plymouth,Massachusetts,02066,-70.7863,42.2188,-
1012037,SCOTCH PLAINS FARMERS' MARKETPLACE,"430 Park Ave (Municipal Parking Lot), Scotch Plains, New Jersey 07076",Scotch Plains,Union,New Jersey,07076,-74.397557,40.650167,Y
1001386,Scotland County Farmers Market,Courthouse Square,Memphis,Scotland,Missouri,63555,-92.1703,40.4581,Y
1007444,Scotland Farmers Market,"Scotland Green, Junction Route 14 and 97",Scotland,Windham,Connecticut,06264,-72.0825,41.6985,-
1016872,Scott County Farmers Market,90 N Main St,Scottsburg,Scott,Indiana,47170,-85.7713180,38.6865700,-
1005955,Scott County Farmers' Market,Court Street,Georgetown,Scott,Kentucky,40324,-84.559,38.2102,-
1012159,Scott County Farmers' Market,600 Scott High Drive,Huntsville,Scott,Tennessee,37756,-84.5328257,36.4061698,-
1008022,Scottdale Farmers Market,1 Centennial Way,Scottdale,Westmoreland,Pennsylvania,15683,-79.586785,40.101480,-
1005282,Scotts Valley Farmers Market,360 Kings Village Drive,Scotts Valley,Santa Cruz,California,,-122.028204,37.050323,Y
1004315,Scottsbluff Farmers Market,18th & Broadway,Scottsbluff,Scotts Bluff,Nebraska,69361,-103.663,41.8645,-
1002004,Scottsboro Farmers Market,Bob Jones Road,Scottsboro,Jackson,Alabama,35768,-86.0641,34.6932,-
1005717,Scottsville Community Farmers Market,125 Fleet Street,Scottsville,Albemarle,Virginia,24590,-78.4953,37.7983,-
1006283,Scottsville Farmers Market,1800 Scottsville-Chili Rd,Scottsville,Monroe,Virginia,24590,-78.4956,37.7988,-
1002256,Scottsville Midweek Farmers' Market,61 Main St.,Scottsville,Monroe,New York,14546,-77.7554810,43.0192980,N
1011280,Scottville Farmers Market at Miller's Marketplace,202 North Main Street,Scottville,Mason,Michigan,49454,-86.2794785,43.9560271,-
1007084,Scranton Cooperative Farmers Market,Albright Ave.,Scranton,Lackawanna,Pennsylvania,18508,-75.6633,41.4215,-
1017988,ScrantonSouth Side Farmers Market,Alder Street and Cedar Avenue,Scranton,Lackawanna,Pennsylvania,18505,-75.666993,41.400351,N
1001734,Scripps Ranch Farmers Market & Family Festival,10380 Spring Canyon Rd.,San Diego,San Diego,California,92131,-117.0955070,32.9355380,Y
1010502,Sea Bright Farmers Market,1041 Ocean Ave,Sea Bright,Monmouth,New Jersey,07760,-73.973914,40.362646,Y
1012044,Seacoast Community Marketplace,"69 Portsmouth Ave, Rt 108",Stratham ,Rockingham,New Hampshire,03885,-70.9189608,43.0106647,N
1012362,Seacoast Eat Local Winter Farmers' Market - Exeter High School,1 Blue Hawk Drive ,Exeter,Rockingham,New Hampshire,03833,-71.0003126,43.0168516,Y
1012363,Seacoast Eat Local Winter Farmers' Market - Wentworth Greenhouses ,141 Rollins Road,Rollinsford,Strafford,New Hampshire,03869,-70.8601023,43.2155618,Y
1008348,seaford farmes market,seaford rail road parking lot sunrise highway and washington street,Seaford 11550,Suffolk,New York,,-73.494415,40.667098,-
1001584,Searcy Certified Farmers Market,Main St,Searcy,White,Arkansas,,-91.6124,35.2039,N
1002508,Sears Tower Plaza Farmers Market,233 S Wacker Dr.,Chicago,Cook,Illinois,60606,-87.6082,41.7366,-
1018011,Seaside Farmer's Marekt,1120 Broadway St,Seaside,Clatsop,Oregon,97138,-123.919844,45.993822,Y
1012696,Seaside Farmers Market,2255 E Co Hwy 30A,Santa Rosa Beach,Walton,Florida,32459,-86.137203,30.319940,Y
1003397,Seaside Park Marina Farmers Market,Seaside Park Marina Lot (J Street and Central Ave.),Seaside Park,Ocean,New Jersey,08752,-74.0776,39.9302,-
1012149,Seattle City Hall Farmers Market featuring Pike Place Market Express,600 4th Ave,Seattle,King,Washington,98104,-122.330361,47.603679,Y
1004487,Sebastopol CFM,New Town Plaza,Sebastopol,Sonoma,California,95472,-122.842,38.3961,-
1011680,Second Saturday Farmers & Crafters Market,9131 Glacier Highway,Juneau,Juneau,Alaska,99801,-134.583143,58.361941,-
1005619,Second Street Plaza Farmers' Market,303 Second St. between Folsom and Harrison Streets,San Francisco,San Francisco,California,94107,-122.395785,37.785046,Y
1001755,Sedalia Area Farmers' Market,"Missouri State Fairgrounds, South 65 Highway",Sedalia,Pettis,Missouri,65301,-93.251049,38.694953,Y
1005861,Sedona Community Farmers' Market,235 Air Terminal Dr  Sedona Airport by the Overlook,Sedona,Yavapai,Arizona,86336,-111.791,34.8502,-
1003489,Sedro-Woolley Farmers Market,Corner of Ferry and Metcalf,Sedro-Woolley,Skagit,Washington,98284,-122.2389,48.50555,Y
1002078,Seguin Farmers and Artisans Market,510 Fleming,Seguin,Guadalupe,Texas,78155,-97.987168,29.570966,-
1003518,Seguin Gardens Market,3100 S Central Ave,Cicero,,Illinois,60804,-87.7648,41.8343,-
1000330,SEIGLER FARMS,8th and Ohio Streets,Wichita Falls,Wichita,Texas,76301,-98.4897756,33.9132018,-
1000331,SEIGLER FARMS,Omega and Main Streets,Henrietta,Clay,Texas,76365,-98.1963,33.8148,-
1000936,Selma Farmers Market,1st & High Street,Selma,Fresno,California,93662,-119.612,36.5687,-
1005781,Selma/Dallas County Farmers Market,108 West Dallas Avenue,Selma,Dallas,Alabama,36701,-87.039345,32.404223,-
1002724,Seminole Heights Sunday Morning Market,5000 North Central Avenue,Tampa,Hillsborough,Florida,33603,-82.4552888,27.9910712,Y
1002725,Seminole Heights Sunday Morning Market,742 South Village Circle,Tampa,Hillsborough,Florida,33604,-82.4754093,27.9364216,Y
1002726,Seminole Heights Sunday Morning Market,"28211 Paseo Drive, Suite 100",Wesley Chapel,Pasco,Florida,33543,-82.3472119,28.1885700,Y
1004004,Seneca Falls Farmers Market,"Water Street, People's Park",Seneca Falls,Seneca,New York,13148,-76.800356,42.909889,N
1000517,Seneca Farmers Market,11th & Elk St.,Seneca,,Kansas,66538,-96.0707,39.8383,-
1004859,Seneca Farmers Market,Main Street,Seneca,Oconee,South Carolina,29678,-82.9515,34.6851,-
1011890,Seneca Nation Farmers Market,11150 rt 5 &20,Irving,Erie,New York,14081,-79.101298,42.570179,-
1004465,Sequim Farmers Market,Corner of Sequim Ave and Washington St.,Sequim,Clallam,Washington,98382,-123.1023323,48.0796314,Y
1006842,Sesser The Tuesday Sale,IL-148,Sesser,,Illinois,62884,-89.054,38.0671,-
1001621,Seven Harvest Farmers Market,4630 Raliegh LaGrange,Memphis,Shelby,Tennessee,38128,-89.9094,35.1992,-
1007634,Seventh Place Farmers Market,7th Place,St. Paul,Hennepin,Minnesota,,-93.091,44.9497,-
1004905,Seventh Place Mall Market,St. Peter & Wabasha St.,St. Paul,Hennepin,Minnesota,55101,-93.0969,44.9483,-
1007594,Severna Park Farmers' Market,Ritchie Hwy & Jones Station Road,Severna Park,Anne Arundel,Maryland,21146,-76.5281,39.058,-
1011872,Severy Station,99 S Road,Severy,Greenwood,Kansas,67137,-96.234365,37.620849,-
1006848,Seward Farmers Market,North Courhouse Square,Seward,Seward,Nebraska,68434,-97.0925,40.9124,-
1003871,Seward Tower East Farmers Market,2910 E Franklin Ave,Minneapolis,Hennepin,Minnesota,,-93.2356,44.9675,-
1003872,Seward Tower West Farmers Market,2515 9th St S,Minneapolis,Hennepin,Minnesota,,-93.2359,44.964,-
1003665,Sewell Mill Community & Farmers Market,126 Hamilton Ave,Bremen ,Haralson,Georgia,30110,-85.1459572,33.7215204,Y
1012353,Seymour Area Farmers Market,Walnut St and Saint Louis Ave.,Seymour,Jackson,Indiana,47274,-85.8914498,38.9578388,Y
1002794,Seymour Farmers Market,Pine Street,Seymour,New Haven,Connecticut,06483,-73.0757,41.3918,-
1005028,Seymour Farmers Market,N Main St & Depot St,Seymour,Outagamie,Wisconsin,54165,-88.3303,44.5124,-
1010070,Seymour Farmers Market,11621 Chapman Hwy,Seymour ,Sevier,Tennessee,37865,-83.7509235,35.8656558,N
1005537,SFC Farmers' Market at Sunset Valley,3200 Jones Road,Sunset Valley,Travis,Texas,78745,-97.806462,30.230993,Y
1005538,SFC Farmers' Market at The Triangle,4600 Lamar,Austin,Travis,Texas,78723,-97.734032,30.314108,Y
1005535,SFC Farmers' Market Downtown,400 W. Guadalupe,Austin,Travis,Texas,78702,-97.748042,30.267454,Y
1005536,SFC Farmers' Market East,2835 E Martin Luther King Jr. Blvd,Austin,Travis,Texas,76702,-97.7109086,30.2814372,Y
1003922,Shacktown Farmers Market,2816 Shacktown Road,Yadkinville,Yadkin,North Carolina,27055,-80.587,36.1157,-
1007800,Shady Grove Farmers' & Artisans' Market,9601 Medical Center Drive,Rockville,Montgomery,Maryland,20850,-77.198,39.1024,-
1010838,Shallotte Farmers Market,123 Mulberry Street,Shallotte,Brunswick,North Carolina,28470,-78.386035,33.975058,N
1000471,Shandon United Methodist Church Farmers Market,3407 Devine Street,Columbia,Richland,South Carolina,29205,-80.9925,33.9974,-
1011579,Shannon County Farmers' Market,Hc 2 Box 210,Eminence,Shannon,Missouri,65466,-91.3576350,37.1506044,-
1010270,SHARE Food Program,Hunting Park Ave and Henry Ave,Philadelphia,Philadelphia,Pennsylvania,19129,-75.1785927,40.0050546,N
1005767,Sharon Springs Farmers Market,"210 Main St, Roseboro Hotel",Sharon Springs,Schoharie,New York,13459,-74.617252,42.795180,-
1004597,Shasta Growers Association Certified Farmers Markets/Anderson Market,1699 Hwy 273,Anderson,Shasta,California,96007,-122.288172,40.435319,-
1011164,Shasta Growers Association Certified Farmers Markets/Burney Market,37143 Main Street,Burney ,Shasta,California,96013,-121.663545,40.881799,-
1011166,Shasta Growers Association Certified Farmers Markets/Marilyn Miller Market,1700 Churn Creek Road,Redding ,Shasta,California,96001,-122.354616,40.581776,-
1004595,Shasta Growers Association Certified Farmers Markets/Saturday Redding Market,777 Cypress Ave.,Redding,Shasta,California,96001,-122.381055,40.572288,Y
1004596,Shasta Growers Association Certified Farmers Markets/Turtle Bay Market,Sundial Bridge Drive,Redding,Shasta,California,96001,-122.377865,40.591272,Y
1003435,Shawano Farmers Market,127 S Sawyer St,Shawano,Shawano,Wisconsin,54166,-88.60757,44.78119,N
1002005,Shawnee Farmers Market,7th & Bell,Shawnee,Pottawatomie,Oklahoma,74801,-96.9222,35.3261,-
1007416,Shawnee Farmers Market,11110 Johnson Drive,Shawnee,Johnson,Kansas,66203,-94.7152040,39.0233950,-
1006733,Shawsville Farmers' Market,267 Alleghany Spring Rd.,Shawsville,Montgomery,Virginia,24162,-80.2558,37.167,-
1003066,Sheboygan Farmers Market,Fountain Park,Sheboygan,Sheboygan,Wisconsin,53081,-87.71326,43.75616,-
1005612,Sheffield Farmers' Market,"First Congregational Church of Sheffield parking lot, 125 Main Street",Sheffield,Berkshire,Massachusetts,01257,-73.3539920,42.1106430,-
1004885,Shelburne Falls Farmers Market,"Baptist Corner lot, 53 Main St.",Shelburne Falls,Franklin,Massachusetts,01370,-72.7372,42.608,N
1012085,Shelburne Farmers Market,Church Street,Shelburne ,Chittenden,Vermont,05482,-73.227644,44.378312,Y
1001952,Shelby County Farmer's Market,Highway 15 N.,Shelbina,Shelby,Missouri,63468,-92.037706,39.705866,-
1000193,Shelby County Farmers Market,Public Square,Shelbyville,Shelby,Indiana,46176,-85.77702,39.5245,-
1000975,Shelby County Farmers Market,"1513 Midland Trail, Shelby County Fairgrounds, Coots Barn",Shelbyville,Shelby,Kentucky,40065,-85.2371,38.2125,-
1001280,Shelby County Farmers Market,Hwys 44 and 59,Harlan,Shelby,Iowa,51537,-95.338551,41.645619,-
1005542,Shelby County Farmers Market II,6791 Shelbyville Road,Simpsonville,Shelby,Kentucky,,-85.3445,38.222,-
1008144,Shelby Farmers' Market,E Main St. and High School Ave.,Shelby,Richland,Ohio,44875,-82.6584510,40.8813740,Y
1000001,Shelby Food and Craft Market,City Hall park,Shelby,Toole,Montana,59474,-111.856,48.5041,-
1010462,Shelby Twp Farmers Market,49965 Van Dyke Ave,Shelby Twp,Macomb,Michigan,48317,-83.035823,42.661812,Y
1006850,Sheldon Farmers Market,Pamida parking lot on Highway 18,Sheldon,O'Brien,Iowa,51201,-95.85,43.1855,-
1003008,Shellsburg Farmers Market,City Park,Shellsburg,Benton,Iowa,52332,-91.8707,42.0929,Y
1000564,Shelter Cove CFM,Machi Road next to motel,Shelter Cove,Humboldt,California,,-124.067,40.026,-
1009082,Shelter Cove Farmers Market,39 Shelter Cove Lane,Hilton Head Island,Beaufort,South Carolina,29928,-80.7189462,32.1876979,-
1007510,Shelton - Jones Family Farm Farmers’ Market,606 Walnut Tree Hill Road,Shelton,Fairfield,Connecticut,,-73.1728,41.3329,-
1001161,Shelton Farmers Market,3rd Street and Franklin Street,Shelton,Mason,Washington,98584,-123.102214,47.214300,Y
1007449,Shelton Farmers Market,Corner of Cornell & Canal Streets,Shelton,Fairfield,Connecticut,06484,-73.1226,41.3037,-
1009032,Shelton's Farm Market & Garden Center,1832 S. 11th St,Niles,Berrien,Michigan,49120,-86.248443,41.798574,Y
1002351,Shenandoah Farmers Market,15 West Washington Street,Shenandoah,Schuylkill,Pennsylvania,17976,-76.2027,40.8232,-
1006483,Shenandoah Garden City Market,500 W. Clarinda Avenuel,Shenandoah,Page,Iowa,51601,-95.3714,40.7651,-
1011200,Shenandoah Marketplace,201 Maryland Ave,Shenandoah,Page,Virginia,22849,-78.6228306,38.4839133,Y
1012391,Shepherdstown Farmers Market I,S. King St.,Shepherdstown,Jefferson,West Virginia,25443,-77.806025,39.430504,Y
1001770,Shepherdstown Farmers Market III,South on King Street (by Post Office),Shepherdstown,Jefferson,West Virginia,25430,-77.8067,39.4294,-
1010613,Sherburne Winter Farmers Market,15 S. Main street,Sherburne,Chenango,New York,13460,-75.4974880,42.6757990,Y
1010814,Sheridan Farmers Market,115 E. Evergreen St. ,Sheridan,Montcalm,Michigan,48884,-85.073542,43.212605,N
1011141,Sheridan Farmers' Market,Main Street Park ,Sheridan ,Madison,Montana,59749,-112.1969372,45.4554809,N
1009066,Sheridan's Farmers Market,Grinnell Plaza,Sheridan,Sheridan,Wyoming,82801,-106.955193,44.799485,N
1008291,Sherman County Farmers Market,630 O Str.,Loup City,Sherman,Nebraska,68853,-98.966578,41.274801,-
1009896,Sherman County Farmers Market,Hwy 97,Moro,Sherman,Oregon,97039,-120.731598,45.483229,-
1009039,Sherman County Farmers Market (Indoor),city park,Moro ,Wasco,Oregon,,-120.731671,45.482524,-
1012436,Sherwood Saturday Market,22341 SW Pine St.,Sherwood,Washington,Oregon,97140,-122.839625,45.356332,-
1003105,Shields Valley Farmers Market,"City Park, 1 block E of Hwy 89, off 3rd St.",Clyde Park,Park,Montana,59018,-110.604,45.8845,-
1007712,Shillington Farmers market,10 South Summit Avenue,Shillington,Berks,Pennsylvania,19607,-75.9538,40.3082,-
1006366,Shiloh Community Farmers' Market,221 Merritt Avenue,Wyandanch,Suffolk,New York,11798,-73.367076,40.753062,Y
1009908,Shiloh Farmers' Market,"5300 Philadelphia Dr, Dayton, OH 45415",Dayton ,Montgomery,Ohio,45415,-84.235168,39.819208,N
1004795,Shiprock Farmers' Market,Hwy 64,Shiprock,McKinley,New Mexico,,-108.7089497,36.7749261,-
1010801,Shirley's Farmers' Markets/CBE - (Summit Reno Farmers' Market),13958 S. Virginia Street,Reno ,Washoe,Nevada,89511,-119.749319,39.406373,Y
1006201,Shore Bank (Chicago) Farmers Market,"Shore Bank Parking lot, 70th & Jeffery",Chicago,Cook,Illinois,60602,-87.576,41.767,-
1000485,Shore Fresh Growers Farmers Markets,Rt 13 & Market St,Salisbury,Wicomico,Maryland,21801,-75.596859,38.364878,Y
1000487,Shore Fresh Growers Farmers Markets,Somerset Ave and Washington St,Princess Anne,Somerset,Maryland,21853,-75.692582,38.203065,Y
1004337,Shoreview Farmers Market,4580 Victoria Street North,Shoreview,Ramsey,Minnesota,55126,-93.1308,45.0803,Y
1012179,Shorewood Farmers Market,1600 E. Lake Bluff Blvd,Shorewood,Milwaukee,Wisconsin,53211,-87.890488,43.096929,Y
1000786,SHORTSVILLE - MANCHESTER FARMERS MARKET,Water Street,Shortsville,Ontario,New York,14548,-77.224660,42.958590,-
1001875,Show Low Main Street Farmers' Market & Art Walk,1034 E. Duece of Clubs,Show Low,Navajo,Arizona,85901,-110.030948,34.253495,N
1005359,Shreveport Farmers' Market,101 Crockett St.,Shreveport,Caddo,Louisiana,71101,-93.744428,32.513164,N
1011183,Shrewsbury Farmers Market,1000 Main St,Shrewsbury,Worcester,Massachusetts,01545,-71.682731,42.302206,Y
1001613,Shull's Farmer and Gardener Co-op,4249 Roan Creek Road,Mountain City,Johnson,Tennessee,37683,-81.8588,36.3961,-
1007423,Sibley Farmers Market,400 block of 9th Street,Sibley,Osceola,Iowa,51249,-95.7503,43.4,-
1011255,Side Track Farmer's Market,4975 State Route 31,Clay,Onondaga,New York,13041,-76.172304,43.186252,-
1007363,Sideling Hill Turnpike Plaza Farmers Market,Sideling Hill Turnpike Sevice Plaza,Hustontown,Fulton,Pennsylvania,17110,-78.0158,40.0713,-
1004258,Sidney Farmers' Market,89 Main Street,Sidney,Delaware,New York,13838,-75.3903,42.3142,N
1008985,Sierra County Farmers' Market,Riverside Drive between Cedar and Birch,Truth or Consequences ,Sierra,New Mexico,87901,-107.248675,33.129283,Y
1005576,Sierra Madre CFM,S. Baldwin St. & Mariposa St.,,Los Angeles,California,,-118.053,34.1609,-
1001867,Sierra Vista Farmers Market,3105 E Fry Blvd,Sierra Vista,Cochise,Arizona,85635,-110.2669631,31.5546505,-
1011694,Sierra Vista Farmers Market,"3105 E. Fry Blvd, Veterans' Memorial Park",Sierra Vista ,Cochise,Arizona,85650,-110.266983,31.555814,-
1004906,Signal Hill Farmers Market,Signal Hills Shopping Center,West St. Paul,Hennepin,Minnesota,,-93.083,44.9111,-
1000130,Signal Mountain Farmers' Market,2815 Anderson Pike,Signal Mountain,Hamilton,Tennessee,37377,-85.322198,35.163464,Y
1009341,Siler's Farm Market ,1911 Rt 78,Java Center,,New York,14082,-78.3512,42.6526,-
1008456,Siletz Valley Farmers Market,162 S. Gaither St.,Siletz,Lincoln,Oregon,97380,-123.917872,44.722480,-
1010022,Siloam Springs Farmers Market,110 N. Mt. Olive,Siloam Springs ,Benton,Arkansas,72761,-94.542109,36.185765,N
1004796,Silver City Farmers' Market,701 N. Main St,Silver City,Grant,New Mexico,,-108.2749054,32.7757505,-
1001065,Silver Creek Farmers Market,"Centenial City Park on Main Street, along Wabash Trace Trail",Silver City,Mills,Iowa,51571,-95.6372,41.1126,-
1011044,Silver Lake CFM,1500 Griffith Park Blvd,Los Angeles,Los Angeles,California,90026,-118.277386,34.090541,Y
1010901,Silver Lake Farmer's Market & Family Fun Fair,203 Railroad Street,Silver Lake ,Shawnee,Kansas,66539,-95.859428,39.105480,-
1006797,Silver Spring FRESHFARM Market,900 Ellsworth Drive,Silver Spring,Montgomery,Maryland,20910,-77.02631,38.99603,Y
1008498,Silver Springs Farmers Market,3595 Ramsey Weeks at Spruce,Silver Springs,Lyon,Nevada,89403,-119.2676691,39.3826271,-
1016822,Silver Valley Farmers Market,10 Station Ave,Kellogg,Shoshone,Idaho,83837,-116.120504,47.536412,-
