STABR,FSCSKEY,LIBID,LIBNAME,ADDRESS,CITY,ZIP,ZIP4,CNTY,PHONE,C_RELATN,C_LEGBAS,C_ADMIN,GEOCODE,LSABOUND,STARTDAT,ENDDATE,POPU_LSA,CENTLIB,BRANLIB,BKMOB,MASTER,LIBRARIA,TOTSTAFF,LOCGVT,STGVT,FEDGVT,TOTINCM,SALARIES,BENEFIT,STAFFEXP,PRMATEXP,ELMATEXP,TOTEXPCO,TOTOPEXP,LCAP_REV,SCAP_REV,FCAP_REV,CAP_REV,CAPITAL,BKVOL,EBOOK,AUDIO,VIDEO,DATABASE,SUBSCRIP,HRS_OPEN,VISITS,REFERENC,REGBOR,TOTCIR,KIDCIRCL,LOANTO,LOANFM,TOTPRO,TOTATTEN,GPTERMS,PITUSR,YR_SUB,OBEREG,RSTATUS,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE,FIPSST,FIPSCO
OR,OR0068,OR0068,DOUGLAS COUNTY LIBRARY SYSTEM,1409 NE DIAMOND LAKE BLVD,ROSEBURG,97470,3361,DOUGLAS,5414404305,HQ,CO,MO,CO1,N,07/01/2008,06/30/2009,105240,1,10,0,7.35,11.15,40.26,2075235,23750,7043,2340374,1198457,710602,1909059,118513,8920,146191,2322619,0,0,0,0,0,246337,0,12248,17722,30,509,17012,443983,107511,54139,699849,200439,3509,2870,1006,23697,82,73102,2010,08,1,00,00,00,-123.337118,43.21337,41,019
OR,OR0069,OR0069,SALEM PUBLIC LIBRARY,585 LIBERTY ST SE,SALEM,97301,3513,MARION,5035886071,ME,CI,MO,CI1,N,07/01/2008,06/30/2009,232626,1,1,0,11.55,11.55,51.8,3761089,29542,32520,4144068,2150806,1157448,3308254,333950,66709,461284,4144068,0,0,0,0,0,537812,0,31453,13432,50,516,4766,650578,96832,99533,1330358,497261,44192,41519,1284,90118,74,74100,2010,08,2,00,00,00,-123.04125,44.9352,41,047
OR,OR0071,OR0071,SANDY PUBLIC LIBRARY,38980 PROCTOR BLVD,SANDY,97055,8040,CLACKAMAS,5036685537,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,23750,1,0,0,1,3.23,7.91,517861,1244,0,562075,318506,98951,417457,66810,0,82286,542308,18000,0,0,18000,37527,50002,0,11835,5595,51,120,2763,153000,9702,13560,411198,110458,73517,85890,193,4625,13,41087,2010,08,1,00,00,00,-122.262181,45.39728,41,005
OR,OR0072,OR0072,SCAPPOOSE PUBLIC LIBRARY,52469 SE 2ND ST,SCAPPOOSE,97056,0400,COLUMBIA,5035437123,NO,LD,SO,OTH,N,07/01/2008,06/30/2009,11593,1,0,0,1.7,1.7,4.2,214263,1949,0,234956,121023,27063,148086,24001,1300,28099,228135,0,0,0,7800,5000,39011,0,2265,2820,29,129,2162,36256,1420,6505,52606,19339,2,49,102,2856,11,8295,2010,08,1,00,00,00,-122.876339,45.75652,41,009
OR,OR0073,OR0073,SCIO PUBLIC LIBRARY,38957 NW 1ST,SCIO,97374,0037,LINN,5033943342,NO,CI,SO,CI1,N,07/01/2008,06/30/2009,779,1,0,0,0,1,1,40222,1000,0,48745,,,,4518,685,5989,44375,0,0,0,0,0,13418,0,246,337,28,9,1906,8670,844,527,8690,5720,0,99,97,1423,5,2319,2010,08,2,00,00,00,-122.849349,44.70471,41,043
OR,OR0074,OR0074,SEASIDE PUBLIC LIBRARY,1131 BROADWAY,SEASIDE,97138,7817,CLATSOP,5037386742,NO,CI,SO,CI1,N,07/01/2008,06/30/2009,6445,1,0,0,2,3,6.75,498435,1000,0,519760,279279,104656,383935,16251,4259,31214,498289,425487,0,0,490868,1425465,34446,0,10039,3315,27,86,2726,123132,1750,4459,120256,23783,830,1635,241,4472,20,32430,2010,08,2,00,00,07,-123.918308,45.993102,41,007
OR,OR0075,OR0075,SHERIDAN PUBLIC LIBRARY,142 NW YAMHILL,SHERIDAN,97378,1843,YAMHILL,5038433420,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,8928,1,0,0,0,1,3,221183,1010,0,235402,127024,53486,180510,10220,350,13410,208120,0,0,0,3900,0,30892,0,11292,4049,0,46,1964,85284,4192,4998,62153,18585,21196,22095,287,4412,7,8078,2010,08,2,00,00,00,-123.395821,45.10028,41,071
OR,OR0078,OR0078,SILVER FALLS LIBRARY DISTRICT,410 S WATER ST,SILVERTON,97381,2137,MARION,5038735173,ME,LD,SO,OTH,N,07/01/2008,06/30/2009,22520,1,0,0,3,3,10,646910,3966,0,701822,331140,128440,459580,59701,1541,78377,629728,0,0,0,0,0,65657,0,11657,5638,27,149,2441,87000,6000,8862,180096,63822,18085,20803,237,7136,7,20278,2010,08,1,00,00,00,-122.78082,45.0025,41,047
OR,OR0079,OR0079,SPRINGFIELD PUBLIC LIBRARY,225 5TH ST,SPRINGFIELD,97477,4697,LANE,5417263766,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,58013,1,0,0,7,7.2,13.6,1330843,8289,0,1448074,739200,307300,1046500,111608,14100,139408,1448308,0,0,0,0,31300,144542,0,5144,5145,32,136,1994,194067,20557,17971,334235,157462,1442,454,234,13826,30,91027,2010,08,1,00,00,00,-123.019516,44.04733,41,039
OR,OR0080,OR0080,BEAVERTON CITY LIBRARY,12375 SE 5TH ST,BEAVERTON,97005,2883,WASHINGTON,5036442197,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,137106,1,0,0,17,17,53.95,6500471,16475,0,6683345,2544640,1281472,3826112,473573,7376,723952,6247184,0,0,0,0,0,268543,156,37309,28279,54,418,3102,748035,72991,81542,2319519,991261,385722,360800,1621,43830,68,155952,2010,08,1,00,00,00,-122.804178,45.48333,41,067
OR,OR0081,OR0081,ST. HELENS PUBLIC LIBRARY,"375 S 18TH ST, STE A",ST. HELENS,97051,2258,COLUMBIA,5033974544,NO,CI,SO,CI1,N,07/01/2008,06/30/2009,12325,1,0,0,2,2,5,614954,1976,0,616930,226112,109777,335889,38902,2995,53432,535213,0,0,0,0,0,37241,0,7858,5603,30,117,2964,57153,6778,5922,89993,33143,2,104,152,4035,18,30000,2010,08,1,00,00,00,-122.814048,45.85491,41,009
OR,OR0082,OR0082,STANFIELD PUBLIC LIBRARY,180 WEST COE AVE,STANFIELD,97875,0489,UMATILLA,5414491254,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,2975,1,0,0,0,0.63,0.76,58000,1000,0,61000,,,,3835,0,3985,64585,0,0,0,0,5200,10750,0,400,420,27,25,1776,7112,440,300,3844,2302,54,400,77,845,8,2641,2010,08,1,00,00,00,-119.218186,45.78055,41,059
OR,OR0083,OR0083,STAYTON PUBLIC LIBRARY,515 N FIRST AVE,STAYTON,97383,1703,MARION,5037693313,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,23865,1,0,0,1,2.8,9,369746,1437,0,398267,224724,50483,275207,33215,331,41543,355945,0,0,0,22500,4000,45768,0,12431,4734,31,66,2366,98657,7916,9200,133295,43650,15335,9588,193,4729,18,22045,2010,08,2,00,00,00,-122.794386,44.7987,41,047
OR,OR0084,OR0084,SWEET HOME PUBLIC LIBRARY,1101 13TH AVE,SWEET HOME,97386,2197,LINN,5413675007,NO,CI,SO,CI1,N,07/01/2008,06/30/2009,9045,1,0,0,0,0.75,2.25,171641,1558,0,180811,95727,56300,152027,32000,0,35000,221227,1000,0,0,4500,2000,38000,0,1500,2100,27,80,1696,47000,3500,2800,46736,12645,0,105,32,1055,4,8500,2010,08,1,00,00,00,-122.728692,44.39574,41,043
OR,OR0085,OR0085,THE DALLES-WASCO COUNTY LIBRARY,722 COURT ST,THE DALLES,97058,2270,WASCO,5412962815,ME,CI,SO,CO1,N,07/01/2008,06/30/2009,20724,1,0,0,1,1,10.7,909199,5421,50977,983498,366674,150446,517120,72304,3895,81129,762301,0,0,0,0,0,69050,0,3167,3384,27,130,2872,90092,5133,13042,122432,38444,10315,3268,457,8996,10,20344,2010,08,1,00,00,00,-121.185633,45.59921,41,065
OR,OR0086,OR0086,TIGARD PUBLIC LIBRARY,13500 SW HALL BLVD,TIGARD,97223,8111,WASHINGTON,5036846537,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,67278,1,0,0,16.2,16.2,41.5,3536814,9003,0,3545817,1383091,487894,1870985,384180,0,522461,3547103,0,0,0,0,85910,158300,156,23245,18112,49,252,3426,950411,38746,41425,1308010,574908,677624,192107,1135,33259,87,132252,2010,08,2,00,00,00,-122.765714,45.42247,41,067
OR,OR0087,OR0087,TILLAMOOK COUNTY LIBRARY,1716 THIRD ST,TILLAMOOK,97141,2124,TILLAMOOK,5038424792,HQ,CO,MO,CO1,N,07/01/2008,06/30/2009,26060,1,5,1,7,7,21,2165347,7032,0,2317775,875840,462372,1338212,111454,8550,143090,1878716,0,0,0,0,0,118155,0,10811,6731,35,343,14612,219214,10424,17709,321569,105305,30683,21390,518,6442,39,45370,2010,08,2,00,00,00,-123.846878,45.45633,41,057
OR,OR0088,OR0088,TOLEDO PUBLIC LIBRARY,173 NW 7TH ST,TOLEDO,97391,1217,LINCOLN,5413363132,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,5563,1,0,0,1,1,3.4,237775,1000,0,254119,124434,46220,170654,22446,18621,45018,241490,2000,0,0,6700,6710,34160,0,9451,3922,29,64,2494,46722,2406,2473,70884,15351,13588,9235,87,2507,4,11292,2010,08,1,00,00,00,-123.939025,44.62549,41,041
OR,OR0090,OR0090,TUALATIN PUBLIC LIBRARY,18878 SW MARTINAZZI AVE,TUALATIN,97062,7092,WASHINGTON,5036913074,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,26724,1,0,0,6,6,17.5,1512376,5017,0,1574980,849556,377146,1226702,113314,0,203195,1466161,0,0,0,0,0,65522,156,18290,11499,49,262,3250,321602,45656,18861,621923,272800,141384,123165,570,11758,31,67975,2010,08,1,00,00,00,-122.758732,45.38356,41,067
OR,OR0091,OR0091,DESCHUTES PUBLIC LIBRARY DISTRICT,507 NW WALL ST,BEND,97701,2607,DESCHUTES,5416177050,NO,LD,MA,CO1,N,07/01/2008,06/30/2009,167015,0,5,1,24.8,25.8,87.3,8729145,29750,0,9069608,3814027,1560338,5374365,596177,180000,1000000,8261160,0,0,0,800,319222,389187,0,35395,33559,47,889,15205,1071721,70224,68903,2211839,896547,10424,26734,2057,72749,115,289725,2010,08,1,00,00,00,-121.317408,44.05603,41,017
OR,OR0092,OR0092,UMATILLA PUBLIC LIBRARY,911 7TH ST,UMATILLA,97882,9507,UMATILLA,5419225704,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,8728,1,0,0,0,1,2.5,136818,1570,1655,141966,72114,32478,104592,13948,265,17848,129419,10000,0,0,527150,132165,20421,0,1496,1425,30,12,2187,12969,1000,910,21978,5396,1428,418,40,250,8,3178,2010,08,1,00,00,00,-119.342096,45.91685,41,059
OR,OR0093,OR0093,UNION CARNEGIE PUBLIC LIBRARY,182 N MAIN ST,UNION,97883,0928,UNION,5415625811,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,2907,1,0,0,0,0.75,0.75,59656,1225,0,60881,,,,3949,0,6449,54870,0,0,0,0,0,20000,0,750,3790,28,4,1400,7705,172,1789,17167,7542,40,400,311,2926,2,2427,2010,08,1,00,00,00,-117.865426,45.20966,41,061
OR,OR0094,OR0094,EMMA HUMPHREY LIBRARY,150 A ST E,VALE,97918,1345,MALHEUR,5414733902,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,2085,1,0,0,0,0.5,0.5,38632,1000,0,45352,,,,3251,0,3251,36845,0,0,0,0,4500,16728,0,84,67,27,29,979,18594,320,2631,10793,2450,172,241,25,83,6,3396,2010,08,2,00,00,00,-117.239575,43.98184,41,045
OR,OR0095,OR0095,FERN RIDGE LIBRARY DISTRICT,88026 TERRITORIAL RD,VENETA,97487,0397,LANE,5419357512,ME,LD,SO,SD1,N,07/01/2008,06/30/2009,12023,1,0,0,2,2,6.8,423366,2029,0,448785,190288,113561,303849,36694,24118,80564,438581,0,0,0,0,9436,39909,0,2018,2499,31,85,2640,71941,2244,4937,109891,32860,686,992,443,6966,12,21812,2010,08,1,00,00,00,-123.351582,44.047,41,039
OR,OR0096,OR0096,VERNONIA PUBLIC LIBRARY,701 WEED AVE,VERNONIA,97064,1191,COLUMBIA,5034291818,NO,CI,SO,CI1,N,07/01/2008,06/30/2009,2365,1,0,0,0,0.7,0.98,75042,1000,0,79253,,,,6840,0,8028,70216,0,0,0,0,0,21317,0,691,2078,27,39,1924,25200,2160,2233,27427,8484,0,3,112,1142,6,6000,2010,08,2,00,00,00,-123.196582,45.85782,41,009
OR,OR0097,OR0097,WALDPORT PUBLIC LIBRARY,460 HEMLOCK,WALDPORT,97394,1357,LINCOLN,5415635880,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,4925,1,0,0,0,1,2.6,165397,1000,569,170048,64558,32412,96970,15818,1005,22165,169479,0,0,0,0,0,20886,0,9495,2329,39,55,2251,46264,2718,2903,69789,9921,9139,17067,81,1250,6,12386,2010,08,1,00,00,00,-124.06584,44.42696,41,041
OR,OR0098,OR0098,WALLOWA PUBLIC LIBRARY,201 EAST 1ST ST,WALLOWA,97885,0486,WALLOWA,5418864265,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,1443,1,0,0,0,0.5,0.5,22410,1000,0,24383,,,,2652,0,2652,21887,0,0,0,0,0,10800,0,448,570,28,4,948,4505,608,650,3398,1051,25,20,51,658,4,586,2010,08,2,00,00,00,-117.527892,45.57016,41,063
OR,OR0099,OR0099,WEST LINN PUBLIC LIBRARY,1595 BURNS ST,WEST LINN,97068,2773,CLACKAMAS,5036567853,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,26288,1,0,0,6.35,8.35,17.23,1469000,4100,0,1573500,727000,364900,1091900,79700,3500,135700,1648900,0,0,0,0,0,83708,0,18651,14382,39,222,2661,347330,25515,17953,749342,336157,143826,121045,576,23554,30,58035,2010,08,1,00,00,00,-122.614181,45.367,41,005
OR,OR0100,OR0100,WESTON PUBLIC LIBRARY,108 E MAIN ST,WESTON,97886,9788,UMATILLA,5415662378,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,1000,1,0,0,0,0.87,0.87,45904,1000,0,48391,,,,4867,0,5950,48032,0,0,0,5000,5000,8253,0,413,65,42,30,1820,5111,2000,283,5379,1085,192,218,72,835,2,350,2010,08,1,00,00,00,-118.425057,45.81356,41,059
OR,OR0101,OR0101,WILLAMINA PUBLIC LIBRARY,382 NE C ST,WILLAMINA,97396,2750,YAMHILL,5038766182,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,4908,1,0,0,0,1.75,1.75,79044,1000,0,88029,,,,7246,0,10343,88029,13593,0,0,13593,13593,22183,0,9240,2555,27,46,2200,15580,627,1780,30732,7587,9723,2645,124,1136,5,4009,2010,08,1,00,00,00,-123.484833,45.07961,41,071
OR,OR0103,OR0103,WILSONVILLE PUBLIC LIBRARY,8200 SW WILSONVILLE RD,WILSONVILLE,97070,7727,CLACKAMAS,5036822744,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,25888,1,0,0,3.21,3.21,12.12,860989,4270,0,963358,497974,199769,697743,79041,2600,110882,967375,0,0,0,0,0,91076,0,17950,12545,43,173,2794,203284,17112,17360,491908,185149,115249,100726,279,13786,17,37460,2010,08,2,00,00,00,-122.760875,45.3029,41,005
OR,OR0104,OR0104,WOODBURN PUBLIC LIBRARY,280 GARFIELD ST,WOODBURN,97071,4698,MARION,5039825262,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,31764,1,0,0,4.56,4.56,12.25,1033874,4346,0,1038220,485999,144549,630548,72042,5450,86992,1072544,0,0,0,0,32270,59798,1,10400,4016,31,141,2851,198827,6808,14894,144043,49731,19772,15802,357,14078,16,61024,2010,08,2,00,00,00,-122.857994,45.14301,41,047
OR,OR0106,OR0106,ALBANY PUBLIC LIBRARY,2450 14TH AVENUE SE,ALBANY,97322,6880,LINN,5419177580,NO,CI,MO,CI1,N,07/01/2008,06/30/2009,48791,1,1,0,6,9,21.98,2752260,3525,0,2828498,949443,464126,1413569,157575,24331,232974,2552008,2298282,0,0,2719110,3859179,152479,8253,18964,13130,54,277,4904,371044,38860,27363,696327,312612,789,107,444,21242,29,61336,2010,08,1,00,00,07,-123.075274,44.628006,41,043
OR,OR0107,OR0107,CHETCO COMMUNITY PUBLIC LIBRARY,405 ALDER ST,BROOKINGS,97415,9014,CURRY,5414697738,ME,LD,SO,OTH,N,07/01/2008,06/30/2009,13106,1,0,0,1,1,5.5,577129,2110,0,706060,213623,77137,290760,45405,0,52962,474613,0,0,0,0,0,59129,0,3192,2501,27,125,2652,314867,5369,16886,171163,40249,1,250,286,6130,8,88735,2010,08,1,00,00,00,-124.275757,42.05206,41,015
OR,OR0108,OR0108,BROWNSVILLE COMMUNITY LIBRARY,146 SPAULDING,BROWNSVILLE,97327,2627,LINN,5414665454,NO,CI,SO,CI1,N,07/01/2008,06/30/2009,1775,1,0,0,0,0.7,0.8,85528,1000,0,88328,,,,6058,0,6468,48729,0,0,0,2240,387,16300,0,445,0,28,6,1570,8500,1300,329,11876,3673,0,0,42,246,2,366,2010,08,2,00,00,00,-122.983884,44.3942,41,043
OR,OR0109,OR0109,HARNEY COUNTY LIBRARY,80 WEST D ST,BURNS,97720,1226,HARNEY,5415736670,NO,CO,SO,CO1,N,07/01/2008,06/30/2009,7705,1,0,0,1,2,3.77,264539,18497,0,291655,115490,36069,151559,14881,337,25785,230070,0,0,0,1950,1531,24984,0,1930,2040,28,65,2260,45095,2000,5389,38482,10877,346,1022,115,3529,9,6774,2010,08,1,00,00,00,-119.055224,43.59217,41,025
OR,OR0110,OR0110,CANBY PUBLIC LIBRARY,292 N HOLLY ST,CANBY,97013,3732,CLACKAMAS,5032663394,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,22877,1,0,0,0.8,2.05,7.1,363186,3790,0,437533,246919,81514,328433,38875,0,43375,432608,0,0,0,0,0,57614,0,12835,10278,39,60,1376,155000,6000,12850,289104,92691,78831,83263,95,3494,6,9572,2010,08,2,00,00,00,-122.694879,45.26385,41,005
OR,OR0112,OR0112,CLATSKANIE LIBRARY DISTRICT,11 LILLICH ST,CLATSKANIE,97016,0577,COLUMBIA,5037283732,NO,LD,SO,OTH,N,07/01/2008,06/30/2009,6037,1,0,0,0,1,3,136143,1186,0,181168,70548,20933,91481,7448,0,7948,122552,0,0,0,0,9296,23682,0,658,540,27,42,2496,57668,1191,3771,17701,5293,0,382,63,775,2,2884,2010,08,2,00,00,00,-123.221241,46.08264,41,009
OR,OR0113,OR0113,GILLIAM COUNTY LIBRARY,310 S MAIN,CONDON,97823,0034,GILLIAM,5413846052,ME,CO,SO,CO1,N,07/01/2008,06/30/2009,1058,1,0,0,0,0.48,0.49,27900,2769,0,37037,,,,5102,0,5762,32655,0,0,0,0,0,6929,0,338,632,27,6,995,3993,1218,680,4599,1070,91,991,62,728,1,527,2010,08,1,00,00,00,-120.184734,45.23566,41,021
OR,OR0114,OR0114,COOS BAY PUBLIC LIBRARY,525 ANDERSON,COOS BAY,97420,1678,COOS,5412691101,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,25030,1,0,0,3,6,11.9,866082,4218,0,1068194,516072,240936,757008,104522,3200,134332,1041130,0,0,0,0,13595,117749,0,9310,6153,35,254,2256,206643,28984,16737,328551,107591,44270,15575,257,7924,35,55839,2010,08,2,00,00,00,-124.21733,43.36717,41,011
OR,OR0115,OR0115,COOS COUNTY LIBRARY SERVICE DISTRICT,"1988 NEWMARK, TIOGA 3RD FLOOR",COOS BAY,97420,2971,COOS,5418887393,HQ,LD,SO,CO1,N,07/01/2008,06/30/2009,462,0,0,0,0,1,5.22,467197,6044,0,481093,175219,91463,266682,15723,21163,39425,429288,10000,0,0,18317,17373,4452,0,8775,2487,33,17,2015,0,4113,2615,9819,3037,341,2973,0,0,0,0,2010,08,2,00,00,00,-124.259815,43.38449,41,011
OR,OR0116,OR0116,COQUILLE PUBLIC LIBRARY,105 N BIRCH ST,COQUILLE,97423,1299,COOS,5413962166,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,6066,1,0,0,1,1,5,249896,1000,0,264749,167817,68553,236370,12967,0,12967,277978,0,0,0,0,5850,36542,0,1568,3168,31,86,2150,57945,5065,4346,85858,25674,9735,10276,87,2411,9,10432,2010,08,2,00,00,00,-124.190773,43.17553,41,011
OR,OR0117,OR0117,WASHINGTON COUNTY COOPERATIVE LIBRARY SERVICES,"111 NE LINCOLN ST., MS# 58",HILLSBORO,97124,3036,WASHINGTON,5038463222,HQ,CO,SO,CO1,N,07/01/2008,06/30/2009,13778,0,1,0,11,13,34,5036224,42064,0,5323456,1832834,743515,2576349,112981,220364,352031,4500885,0,0,0,0,0,51324,156,13025,8472,49,131,4953,218814,18200,6484,349230,120968,111452,91074,225,5305,5,12106,2010,08,1,00,00,00,-122.989414,45.5239,41,067
OR,OR0118,OR0118,CORNELIUS PUBLIC LIBRARY,1355 N BARLOW ST,CORNELIUS,97113,8912,WASHINGTON,5033574093,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,12010,1,0,0,1,1,4.12,222638,2193,44479,277228,177118,65890,243008,19845,0,25574,292333,0,0,0,0,0,16422,156,9557,3088,49,50,2307,47072,2150,3286,68029,31265,27994,21934,213,3059,8,10792,2010,08,1,00,00,00,-123.056151,45.52176,41,067
OR,OR0119,OR0119,CORVALLIS-BENTON COUNTY PUBLIC LIBRARY,645 NW MONROE AVE,CORVALLIS,97330,4798,BENTON,5417666928,NO,CI,MO,CO1,N,07/01/2008,06/30/2009,86120,1,3,1,18.89,18.89,46.65,5624532,12343,10018,5874736,2609730,1105793,3715523,531470,109420,867927,6225877,0,0,0,0,90865,294844,0,29015,19889,68,988,9622,888243,258290,50111,1594973,637002,3388,4611,1062,37945,72,114376,2010,08,2,00,00,00,-123.264595,44.56529,41,003
OR,OR0120,OR0120,COTTAGE GROVE PUBLIC LIBRARY,700 E GIBBS AVE,COTTAGE GROVE,97424,1640,LANE,5419423828,NO,CI,SO,CI1,N,07/01/2008,06/30/2009,9445,1,0,0,0,1,4.83,331316,1468,0,348890,168522,84900,253422,18349,407,20460,325703,0,0,0,6000,6000,43484,0,2115,4076,27,59,2756,55269,7886,4734,77884,20021,542,596,102,2252,10,26000,2010,08,2,00,00,00,-123.060884,43.79873,41,039
OR,OR0121,OR0121,DALLAS PUBLIC LIBRARY,950 MAIN ST,DALLAS,97338,2802,POLK,5036232633,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,24834,1,0,0,1,2,5.12,494786,2400,0,575899,215776,93997,309773,38678,612,41490,429976,0,0,0,0,0,65843,0,12926,5206,27,122,1701,87145,13663,12444,176004,44303,18929,19974,146,6002,7,6957,2010,08,1,00,00,00,-123.316642,44.91995,41,053
OR,OR0122,OR0122,MARY GILKEY PUBLIC LIBRARY,416 FERRY ST,DAYTON,97114,0339,YAMHILL,5038642221,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,3072,1,0,0,0,0.68,0.79,97300,1000,0,99800,,,,5622,0,6622,80129,0,0,0,0,0,12409,0,205,327,27,11,2159,9040,75,1336,9853,4191,2820,1120,16,584,4,4900,2010,08,1,00,00,00,-123.077069,45.21993,41,071
OR,OR0123,OR0123,DUFUR SCHOOL/COMMUNITY LIBRARY,802 NE FIFTH ST,DUFUR,97021,3034,WASCO,5414672509,ME,SD,SO,SD1,N,07/01/2008,06/30/2009,1873,1,0,0,0,0.94,1.38,91864,1163,0,93027,,,,9481,0,10274,90603,0,0,0,0,0,15592,0,246,1366,27,20,1571,16546,3672,575,6295,1947,276,127,423,8581,6,1831,2010,08,2,00,00,00,-121.130626,45.45484,41,065
OR,OR0124,OR0124,ECHO PUBLIC LIBRARY,20 S. BONANZA,ECHO,97826,0009,UMATILLA,5413768411,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,960,1,0,0,0,0.7,0.7,34728,1000,0,36356,,,,5300,170,8479,30514,0,0,0,0,787,14400,0,500,2200,29,22,2175,7650,500,466,9198,2845,328,107,44,320,7,4887,2010,08,2,00,00,00,-119.195086,45.74216,41,059
OR,OR0125,OR0125,ELGIN PUBLIC LIBRARY,1699 DIVISION ST,ELGIN,97827,0067,UNION,5414372860,NO,CI,SO,CI1,N,07/01/2008,06/30/2009,2529,1,0,0,0,0.68,0.93,42981,1000,0,45535,,,,5906,0,6107,45558,0,0,0,0,0,16170,0,1032,267,27,20,1263,12782,390,933,12636,3741,369,513,30,669,8,6246,2010,08,1,00,00,00,-117.92657,45.56489,41,061
OR,OR0127,OR0127,WALLOWA COUNTY LIBRARY,207 NW LOGAN,ENTERPRISE,97828,1028,WALLOWA,5414263969,ME,CO,MO,CO1,N,07/01/2008,06/30/2009,680,1,2,1,0,0.94,1.34,82192,7610,278,150244,,,,13528,0,13528,150244,0,0,0,0,0,23183,0,1046,1373,27,0,4028,4030,540,307,11653,7357,500,0,1087,6992,2,1467,2010,08,1,00,00,00,-117.279533,45.4273,41,063
OR,OR0128,OR0128,CEDAR MILL COMMUNITY LIBRARY,12505 NW CORNELL RD,PORTLAND,97229,5688,WASHINGTON,5036440043,ME,NP,MO,CI1,N,07/01/2008,06/30/2009,68266,1,1,0,15.25,16.25,48.8,2795529,0,2220,3158539,1832381,424299,2256680,224466,8040,296911,3038952,0,0,0,206832,206833,194689,156,27550,22177,55,445,6148,696623,48196,24641,1970740,1179590,321251,418459,1564,52329,30,50708,2010,08,1,00,00,00,-122.805141,45.52579,41,067
OR,OR0129,OR0129,CLACKAMAS COUNTY LIBRARY,16201 SE MCLOUGHLIN BLVD,OAK GROVE,97267,4653,CLACKAMAS,5036558543,ME,CO,MO,CO1,N,07/01/2008,06/30/2009,86437,1,2,0,0.94,0.94,10.05,1422000,35654,0,1554215,671383,367387,1038770,71896,0,102583,1689164,0,0,0,0,0,134063,0,19325,13910,39,288,5512,609674,16694,39865,981207,263935,169324,210014,109,4275,13,37154,2010,08,2,00,00,00,-122.624432,45.4062,41,005
OR,OR0130,OR0130,UKIAH PUBLIC LIBRARY,201 HILL ST,UKIAH,97880,0218,UMATILLA,5414273735,ME,SD,SO,SD1,N,07/01/2008,06/30/2009,345,1,0,0,0,0.5,0.5,16987,1000,0,20987,,,,2608,0,3108,20031,0,0,0,0,0,14850,0,1050,1300,27,0,925,7100,419,95,9493,2561,116,231,107,640,2,1457,2010,08,1,00,00,00,-118.93114,45.13417,41,059
OR,OR0132,OR0132,ENTERPRISE CITY LIBRARY,101 NE FIRST ST,ENTERPRISE,97828,1173,WALLOWA,5414263906,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,3201,1,0,0,0,0.75,0.75,65012,1000,568,66580,,,,5900,0,6800,85730,0,0,0,21150,1889,13249,0,326,507,0,56,1664,22360,9776,1954,17967,5557,282,394,76,544,3,4368,2010,08,2,00,00,00,-117.276324,45.42563,41,063
OR,OR0133,OR0133,SHERWOOD PUBLIC LIBRARY,22560 SW PINE ST,SHERWOOD,97140,9335,WASHINGTON,5036256688,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,19965,1,0,0,4,4,8.45,868856,3157,0,906215,393759,152044,545803,59898,0,92575,906217,0,0,0,0,0,31874,156,11335,6714,49,185,2973,259337,9437,12417,335172,175926,95719,110889,355,13026,8,22727,2010,08,1,00,00,00,-122.840567,45.35658,41,067
